,cone_angl,axial_speed,axial_speed_1,axial_speed_2,axial_speed_3,axial_speed_4,axial_speed_5,axial_speed_6,axial_speed_7,axial_speed_8,axial_speed_9,axial_speed_10,axial_speed_11,axial_speed_12,axial_speed_13,axial_speed_14,axial_speed_15,axial_speed_16,axial_speed_17,axial_speed_18,axial_speed_19,axial_speed_20,axial_speed_21,axial_speed_22,axial_speed_23,axial_speed_24,axial_speed_25,axial_speed_26,axial_speed_27,axial_speed_28,axial_speed_29,Tang_speed,Tang_speed_1,Tang_speed_2,Tang_speed_3,Tang_speed_4,Tang_speed_5,Tang_speed_6,Tang_speed_7,Tang_speed_8,Tang_speed_9,Tang_speed_10,Tang_speed_11,Tang_speed_12,Tang_speed_13,Tang_speed_14,Tang_speed_15,Tang_speed_16,Tang_speed_17,Tang_speed_18,Tang_speed_19,Tang_speed_20,Tang_speed_21,Tang_speed_22,Tang_speed_23,Tang_speed_24,Tang_speed_25,Tang_speed_26,Tang_speed_27,Tang_speed_28,pls_ampl,frequency,label
308,13,-2.13117333938599,-2.52439774966875,-3.21353567052545,-3.52640804002097,-3.98861780368051,-4.22319185491283,-4.69989167909052,-4.88520441145964,-5.47197136485439,-6.08641022910547,-6.27129207819478,-6.67904602029423,-7.06954101614867,-7.35825971018644,-7.50569443978036,-7.68493053660331,-7.99728543812994,-8.89616152159526,-9.62440033206507,-10.5785829942888,-11.3972534447254,-12.1947420935462,-12.6291742761291,-13.1916904398611,-13.7674997959142,-14.3732500969825,-14.982625649108,-14.7512820507465,-12.6299906811946,-7.48643294523578,-12.0764598212633,-14.9803926623311,-15.9543320409464,-16.2108352998414,-16.2710912686972,-16.4663556885256,-16.4707615712692,-16.1966392653197,-16.0371077380174,-15.9474023124208,-15.8516634893462,-15.8454873529275,-15.7655882900907,-15.6555351718297,-15.7024704536985,-15.5738479872568,-15.6873993965208,-15.6590886312991,-15.5362524912182,-15.7380564343087,-15.5364345362687,-15.6763394618683,-15.6397792978682,-15.4249740123719,-15.2857809864612,-14.8936828375563,-14.268113941135,-11.8785917916453,-6.9719131668119,0.358277678,134.920639,1
309,13,-2.58791737553424,-3.09673937257996,-3.56671538675671,-3.92567998319719,-4.24945392248136,-4.75165761281758,-5.10478000953169,-5.41159980405019,-5.61901417271234,-6.30334547293132,-6.53848037150364,-6.69589436139759,-7.00004787040127,-7.24265510108404,-7.68507233064558,-7.8472780211059,-8.5418017937049,-8.88644884897062,-9.91902066737731,-10.5885881332588,-11.3135911219179,-12.0975572154411,-12.5190853379228,-13.1506425885776,-13.5979764094336,-14.1509910999462,-14.8169250743036,-14.7255973362896,-12.7328319049787,-7.57071712934332,-13.8177561973515,-15.1331254379221,-15.7290825174959,-15.8231304389509,-15.8154966779523,-16.1105181445936,-16.1851332089309,-15.8638787450506,-15.7910822517346,-15.7158393319815,-15.695243816094,-15.4922123581895,-15.4059378781676,-15.3335211665602,-15.3205743986684,-15.4073631610323,-15.3608007761141,-15.3043934955979,-15.1431355029054,-15.3275169516573,-15.414552467372,-15.504985864271,-15.4886224987851,-15.0257300306852,-15.0226528265204,-14.8228647666603,-14.103588992268,-11.6614368940537,-6.82619858611777,0.368916154,131.2576294,1
310,13,-3.85200016640897,-3.52009155948279,-4.06330587125317,-4.38353298770341,-4.80904341942381,-5.06974834079349,-5.55029255278783,-5.85592964102717,-6.13923252551107,-6.24982752981138,-6.78903167323687,-7.03785070399063,-7.08728976430764,-7.20880823755101,-7.69156486263962,-8.30917995374446,-8.66763969292013,-9.19807844671829,-9.58503095697237,-10.5471592560317,-11.2863593326397,-11.8027681871531,-12.3500644728094,-12.9460102535054,-13.1749337067186,-13.7624568042528,-14.1660321997264,-14.2072287652552,-12.3724170566065,-7.3804434001234,-8.48626964890052,-12.0972687281094,-13.9425807399875,-14.431866788977,-14.7014196177735,-14.7674978224698,-14.9210030903855,-14.9163709973046,-14.8204328568257,-14.8009616088515,-14.9147398480066,-14.8299520711162,-14.7594526810189,-14.8207724368801,-14.8322119867383,-14.9253315592219,-15.0578472784794,-15.0805209337033,-15.0641183571974,-15.0805200523019,-15.2384391628871,-15.2187454657066,-15.1293617261099,-14.9754115398286,-14.8143409145924,-14.5602267953083,-14.0036643695548,-11.7048466192692,-6.88025473399246,0.339829415,123.9316254,1
311,13,-4.49451658197642,-4.24676078974654,-4.6172693918967,-4.8313429533593,-5.14463835728413,-5.55252123970867,-6.00633089163815,-5.90501541732119,-6.59340275043833,-6.69454331717944,-6.80543017885616,-6.8167391052819,-6.51789411016198,-7.09435114420354,-7.76588550635255,-8.36585375126291,-8.74565920670798,-9.31890252013863,-9.80209463516353,-10.5057905824515,-11.4429165916193,-11.88804979044,-12.3557454137245,-12.7966416644146,-13.1353264668875,-13.5785472743303,-13.9866708867374,-13.8232492089292,-11.8826741989456,-7.05241911409817,-6.92791022170032,-10.2299529591517,-12.248804198582,-13.3174914080071,-13.6049780036103,-13.7546449004965,-13.878709170874,-14.1303478973295,-14.1121211673032,-14.0911276993034,-14.2408012750914,-14.0790904464236,-14.0965545735761,-14.2031633193405,-14.180083874052,-14.2703640567049,-14.4473290864895,-14.5072503439689,-14.481851663571,-14.5626228108348,-14.5469862074466,-14.6470113479507,-14.5645994187368,-14.2592931603535,-14.0598389641767,-13.9212540455677,-13.4996757133578,-11.3783984780241,-6.7087776320727,0.335074216,117.8266144,1
312,13,-5.20114705616614,-4.93616172654876,-5.14198272287158,-5.25370032973931,-5.67768196926663,-5.64644203835773,-5.93690683788201,-6.30351554149309,-6.77850947307763,-6.87953245057879,-6.95125424576313,-6.81413239467834,-6.62374742914473,-6.77744383085061,-7.16313943614644,-7.66774384529952,-8.49809853445141,-9.22835334071567,-10.0117944642389,-10.6888743996106,-11.2038886764896,-11.774153636665,-12.2419001288512,-12.7572784000231,-13.0854559226807,-13.3183156368041,-13.5570736834943,-13.4595162170472,-11.6253118594069,-6.90989291451226,-5.82093767363934,-8.49005250087479,-10.8924404371012,-12.5341975002881,-12.6484586393996,-12.9044642106739,-13.0954082215768,-13.3403646657987,-13.3840602905999,-13.364232770746,-13.4746235525738,-13.5212274621925,-13.5758812490798,-13.5212521297933,-13.6747065730524,-13.7961910658458,-13.7858058043244,-13.8963935113464,-13.9712704616381,-13.8991585420718,-13.9121487916438,-13.8720511190704,-13.5313091033484,-13.6129231666479,-13.3034778138431,-13.0165264834153,-12.8363329037349,-11.0090504368445,-6.52917123214669,0.318529993,112.9426117,1
313,13,-5.53444340727551,-5.26104533900772,-5.39705806806616,-5.535786144223,-5.70399821538824,-6.18343566099955,-6.40636003136633,-6.44200184025991,-6.99883916167869,-6.94722970032485,-7.52490379702964,-7.53870271996286,-7.69904736685775,-7.4416726276895,-8.78267709362592,-8.68829516913024,-9.32418623570845,-9.58138592290506,-9.87166768576062,-10.8975065844602,-11.476601873094,-11.8036081879484,-12.3951239977883,-12.5281530678947,-12.8065988522226,-13.2746357718039,-13.337701615861,-13.2157009636553,-11.3910713264826,-6.76634391382784,-4.38617593912129,-6.85866319945245,-9.79947199020335,-11.2061846293442,-11.8497707836052,-12.1798390573933,-12.5095019394369,-12.679304553711,-12.6380204143626,-12.8107859170036,-12.8522816759399,-12.8112187687065,-12.8956421652499,-13.0248578310123,-13.1517795683729,-13.1672217654625,-13.2004110079223,-13.3275937504206,-13.196584883272,-13.3402418305258,-13.2270036977533,-13.1364820893725,-13.0715067553772,-12.8945783099009,-12.7210426166195,-12.7302728564841,-12.3611890410089,-10.4330022224684,-6.15432924411618,0.316497743,108.6691055,1
314,13,-5.69384104156266,-5.62750252524191,-5.83609174598133,-6.01379722263026,-5.87847479682442,-6.18578238850137,-6.29787613544676,-6.90928323321096,-7.35925992231104,-7.36750828933319,-7.71539127200984,-8.23016210884741,-8.35253803164515,-8.32055353009878,-8.2128505236967,-8.72051691832846,-9.12869373274708,-9.57822806295898,-10.1932531176225,-10.9368961117869,-11.3960928562353,-11.7896729770694,-12.3635970439358,-12.3421110609974,-12.4867970071689,-12.9412191627905,-12.8661775985425,-13.0703468242059,-11.4100708105305,-6.84527328036492,-3.92915637251213,-5.7788766200089,-7.93441703335592,-10.123110122727,-10.7590754047939,-11.3099835474753,-11.7149149175278,-11.8817203641656,-12.1610577624081,-12.2077325219263,-12.2230444991271,-12.3493887354398,-12.3106645283198,-12.5484573553872,-12.7061207652184,-12.746109870358,-12.8520151060296,-12.6182838267493,-12.7767558554273,-12.7152466510125,-12.6206169547729,-12.5732986444631,-12.3597969269944,-12.3626732097826,-12.0840149274846,-11.9180362091419,-11.4984455100906,-9.6414714491254,-5.67404184230744,0.318725348,105.0061035,1
315,13,-6.07300435667262,-6.10083391126141,-6.09279106288684,-6.27788042953658,-6.36792343877253,-6.55664625938615,-7.06645369996337,-7.14041889472803,-7.46881003648618,-7.74367486838579,-8.25255560264605,-8.35466828135694,-8.59642307862931,-8.64416816908284,-8.37408417015281,-8.9786465243619,-9.0803387980464,-9.50880646577865,-10.2822804452925,-10.8853809639316,-11.6119988471632,-11.7856857483953,-12.2202317381922,-12.3935101807495,-12.6670114346419,-12.5505264044408,-13.0138336222227,-12.7788505945467,-10.9109216017595,-6.46161926017298,-3.49611377217698,-6.08620508097642,-7.23367546771061,-9.4816265078743,-10.2087164015275,-10.6803738821312,-10.7069077435018,-11.2423365903941,-11.1756498574097,-11.6261808106513,-11.6372100974321,-11.7131886115261,-11.9285031443467,-11.9275704309395,-11.9344120366585,-12.0169960092275,-12.1843842115286,-11.8742107335418,-11.9049813912466,-11.8018167591034,-11.8101432071602,-11.6489864730489,-11.5469535166698,-11.4393738570614,-11.3996416982565,-11.1174685884878,-10.9243469826775,-9.33427119435597,-5.52921744428188,0.298948705,100.1221008,1
316,13,-2.53878402794271,-3.03372074203934,-3.50577900882701,-4.28669822763301,-4.94817308742142,-5.32311021011445,-5.72400055212488,-6.1929409573433,-6.71595595231428,-7.10556553042022,-7.53792953544962,-8.09811320310269,-8.31289050910581,-8.40779569935232,-8.02216730812316,-8.61577717640752,-9.41768057588231,-10.047573618848,-10.6454521776588,-11.2425628442158,-11.9007150624692,-12.038959643689,-12.4117894489668,-12.6662359266533,-12.6139441172803,-12.7314417919492,-12.9054004921563,-12.7634997070224,-10.9797227087907,-6.5180111336971,-5.93272563403933,-8.83402943924952,-10.6650885506313,-11.4153752091408,-11.8114079270611,-12.3297522790198,-12.3928368791737,-12.2815883819399,-12.2570825139236,-12.2145570297854,-12.0843051479772,-11.91348239652,-11.4236490162044,-11.4924417225167,-11.0460507134083,-11.4968885253174,-12.146210172372,-11.9599000605361,-11.439084594914,-11.2142502624568,-10.7574165237507,-10.5142316665985,-10.2718893656051,-9.86284515312818,-9.60302880428848,-9.12416323691043,-8.67155380996928,-7.16187294313812,-4.19041359899788,0.412150145,94.62759399,1
317,13,-2.6135745311832,-3.07261323153608,-3.57144669368099,-4.22879444919917,-4.80869505196758,-5.44273019766827,-5.90573083232399,-6.3517302927765,-6.71245375063306,-7.11831674050735,-7.54255209775129,-8.09579528926303,-8.33105249776078,-8.6490218890505,-8.78387916540645,-9.47539566583728,-9.87519397017936,-10.290182518694,-10.9412419874866,-11.4555801681855,-12.0500128148871,-12.315327574879,-12.4662120586587,-12.7560836013596,-12.733574547287,-12.8422214769779,-12.9714583232094,-12.6233245857161,-10.6785011615172,-6.3041608618616,-9.52321797561295,-11.0509945929052,-11.3612959134787,-11.8154692270147,-12.1604883884917,-12.2555843920401,-12.4429570331718,-12.2750273527344,-12.3351066952681,-12.3014424099671,-12.2056379433158,-11.9576161512185,-11.1271720889081,-10.6563290700285,-10.8902571743228,-10.4807514498443,-10.8302397772121,-11.0050833152032,-10.8668135309395,-10.5823645050113,-10.3687409778343,-10.17139721955,-9.66436634794573,-9.31123066338255,-8.88438186857568,-8.15984998580334,-8.0005960170275,-6.82056680521854,-4.0371862451676,0.473782003,91.5750885,1
